recvTime,n_viajes_x,n_viajes_y,free,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,radmax,vvmed,vvmax,dvmed,prec,dewpt,dpv
2020-07-13 10:00:00,1185.5800000000004,1103.213,167.36363636363637,31.6,32.8,30.8,36.0,39.9,32.2,887.5,929.0,1.4,4.3,44.7,0.0,14.7,3.0
2020-07-13 11:00:00,961.9390000000004,974.919,246.1578947368421,33.0,34.2,32.1,31.8,35.0,29.1,954.2,978.0,1.7,5.2,39.0,0.0,14.0,3.4
2020-07-13 12:00:00,892.1950000000006,961.805,351.4659090909091,33.4,33.9,32.7,29.4,32.4,25.4,965.5,974.0,1.9,5.0,61.1,0.0,13.1,3.6
2020-07-13 13:00:00,945.0280000000004,952.358,404.08,33.9,34.6,33.4,25.8,28.9,20.9,923.3,958.0,2.1,5.4,53.3,0.0,11.6,3.9
2020-07-13 14:00:00,1397.2710000000006,987.8599999999996,362.4132379248658,33.1,33.9,32.3,29.5,32.3,26.9,824.0,883.0,2.4,6.0,58.9,0.0,12.9,3.6
2020-07-13 15:00:00,1069.3880000000006,1079.4799999999998,284.3369467028004,32.8,33.3,32.4,30.0,31.7,28.0,673.7,758.5,2.0,4.4,49.9,0.0,13.0,3.5
2020-07-13 16:00:00,1185.3540000000005,985.5499999999996,245.88888888888889,32.4,33.1,31.7,29.9,33.2,27.4,486.4,582.3,1.6,4.9,75.8,0.0,12.6,3.4
2020-07-13 17:00:00,1092.9050000000009,1017.2909999999996,259.8111888111888,31.2,32.4,30.6,34.2,35.7,31.3,285.1,382.5,1.3,3.9,118.9,0.0,13.6,3.0
2020-07-13 18:00:00,1209.5740000000008,1108.043,358.3682983682984,29.4,30.8,28.2,40.1,43.9,35.3,93.8,184.8,1.6,4.0,63.3,0.0,14.4,2.5
2020-07-13 19:00:00,1173.265000000001,915.827,461.3285714285714,27.3,28.3,26.2,46.6,51.1,42.6,5.9,25.8,1.2,3.6,50.6,0.0,14.9,1.9
2020-07-13 20:00:00,894.1980000000003,826.1639999999996,546.8996710526316,25.9,26.4,25.4,56.4,60.2,51.0,0.0,0.0,1.0,2.9,61.8,0.0,16.5,1.5
2020-07-13 21:00:00,613.8560000000002,545.028,570.0595238095239,25.2,25.6,24.9,61.2,64.3,58.9,0.0,0.0,0.7,1.9,59.6,0.0,17.2,1.2
2020-07-13 22:00:00,423.46700000000016,327.04200000000003,581.0714285714286,24.6,25.1,24.0,65.6,67.4,64.0,0.0,0.0,0.4,1.5,78.0,0.0,17.8,1.1
2020-07-13 23:00:00,137.226,120.96299999999998,582.5,23.7,24.2,23.4,66.2,68.0,64.7,0.0,0.0,0.3,0.9,187.0,0.0,17.1,1.0
2020-07-14 00:00:00,232.44900000000004,195.58600000000004,582.0,23.4,23.7,22.9,70.3,73.4,67.9,0.0,0.0,0.2,0.9,218.2,0.0,17.7,0.9
2020-07-14 01:00:00,114.98400000000002,152.482,581.5,23.4,23.8,22.9,73.8,75.9,72.2,0.0,0.0,0.1,0.8,198.7,0.0,18.5,0.8
2020-07-14 02:00:00,109.987,118.37400000000002,582.5,23.4,23.6,23.1,75.5,76.7,74.6,0.0,0.0,0.1,0.7,212.9,0.0,18.8,0.7
2020-07-14 03:00:00,165.03799999999995,138.66,581.8888888888889,23.2,23.6,22.8,76.4,77.8,75.6,0.0,0.0,0.1,0.7,188.6,0.0,18.8,0.7
2020-07-14 04:00:00,153.93400000000003,195.237,580.2333333333333,22.8,23.5,22.4,76.2,78.3,75.2,0.5,6.5,0.1,0.7,192.8,0.0,18.4,0.7
2020-07-14 05:00:00,315.9050000000001,455.098,562.4233870967741,23.1,23.9,22.7,76.7,77.8,74.3,42.0,118.3,0.1,0.6,190.4,0.0,18.8,0.7
2020-07-14 06:00:00,803.0599999999997,892.825,487.58161350844273,25.1,26.1,23.8,68.0,74.2,62.9,216.2,318.3,0.4,1.3,300.3,0.0,18.8,1.0
2020-07-14 07:00:00,1365.5269999999996,1817.451000000001,359.94166666666666,27.2,28.5,26.0,57.6,63.8,47.8,424.9,554.7,0.6,1.6,2.0,0.0,18.1,1.5
2020-07-14 08:00:00,1440.7949999999987,1745.2819999999997,213.47372954349697,28.8,29.4,28.0,47.3,50.5,44.5,543.6,694.3,0.8,2.6,84.7,0.0,16.5,2.1
2020-07-14 09:00:00,1133.4119999999996,1619.536,164.64285714285714,29.8,30.7,28.9,44.2,47.8,41.0,530.6,888.0,1.0,2.9,19.3,0.0,16.4,2.3
2020-07-14 10:00:00,1014.254,1114.226,186.5899470899471,27.7,29.1,23.9,50.6,75.3,44.9,61.6,172.0,0.9,3.0,31.4,3.0,16.3,1.9
2020-07-14 11:00:00,857.1859999999994,1003.1700000000004,262.8758620689655,23.1,23.9,22.7,77.9,80.5,75.1,61.1,174.2,1.1,4.7,64.4,0.9,19.0,0.6
2020-07-14 12:00:00,901.9689999999994,976.828,370.5258823529412,24.5,26.7,23.4,74.6,80.7,63.0,345.2,705.4,0.5,1.7,27.3,0.0,19.7,0.8
2020-07-14 13:00:00,1100.5009999999988,986.594,417.76153846153846,26.8,27.2,26.4,63.2,68.8,56.0,484.0,862.0,1.1,3.0,68.6,0.0,19.2,1.3
2020-07-14 14:00:00,1379.181999999999,881.8440000000005,364.895,28.0,29.6,27.1,53.2,59.7,44.5,664.3,869.0,1.1,3.6,109.9,0.0,17.6,1.8
2020-07-14 15:00:00,1250.0579999999989,1059.7070000000003,269.99401709401707,29.0,29.8,28.3,46.4,50.2,41.3,498.9,858.0,1.1,3.4,138.1,0.0,16.3,2.1
2020-07-14 16:00:00,1113.2129999999995,972.684,241.96476964769647,27.6,28.4,26.6,52.2,56.2,46.4,98.0,234.3,0.9,2.6,59.8,0.0,16.9,1.8
2020-07-14 17:00:00,1250.7399999999996,836.4910000000001,252.66564102564104,26.6,26.9,26.2,56.5,59.6,54.7,14.3,19.4,0.6,2.3,84.2,0.0,17.3,1.5
2020-07-14 18:00:00,1302.084999999999,1191.263,360.0689655172414,25.4,26.4,24.6,62.8,69.5,58.2,4.8,8.6,1.7,8.0,151.3,0.1,17.8,1.2
2020-07-14 19:00:00,1073.018999999999,924.932,463.8373015873016,24.5,25.1,24.0,70.9,75.4,64.4,1.2,6.5,1.4,3.9,45.8,0.0,18.9,0.9
2020-07-14 20:00:00,758.9159999999994,769.3190000000002,528.372159090909,23.7,24.2,23.3,76.2,79.4,73.0,0.0,0.0,0.5,2.1,43.4,0.0,19.3,0.7
2020-07-14 21:00:00,551.752,439.523,558.2352941176471,23.4,23.6,23.2,78.6,79.2,77.5,0.0,0.0,0.5,2.0,188.5,0.0,19.5,0.6
2020-07-14 22:00:00,332.6010000000001,318.278,573.2695652173913,23.4,24.2,22.9,72.3,78.2,64.3,0.0,0.0,0.8,3.5,125.5,0.0,18.1,0.8
2020-07-14 23:00:00,153.08100000000005,113.37600000000002,578.5,23.7,24.2,22.9,69.6,73.7,64.8,0.0,0.0,0.5,2.9,347.8,0.0,17.8,0.9
2020-07-15 00:00:00,165.65699999999995,171.22699999999998,577.9,22.4,23.0,22.0,77.2,79.7,73.6,0.0,0.0,0.2,1.2,131.1,0.0,18.2,0.6
2020-07-15 01:00:00,247.315,324.9770000000001,578.2905982905984,21.6,22.1,21.1,80.5,81.0,79.6,0.0,0.0,0.3,1.2,183.8,0.0,18.1,0.5
2020-07-15 02:00:00,149.81099999999995,198.705,578.2712418300653,21.1,21.3,20.9,81.4,81.8,80.6,0.0,0.0,0.3,1.1,192.0,0.0,17.8,0.5
2020-07-15 03:00:00,120.532,197.83,578.2424242424242,20.8,21.0,20.5,83.0,84.1,81.6,0.0,0.0,0.3,1.0,193.5,0.0,17.8,0.4
2020-07-15 04:00:00,141.467,225.374,576.1142857142856,20.6,20.9,20.5,83.9,84.5,83.3,0.6,6.5,0.3,1.1,187.5,0.0,17.8,0.4
2020-07-15 05:00:00,315.731,434.773,561.7928571428572,20.9,21.7,20.5,84.2,84.9,82.4,41.1,109.7,0.1,0.7,184.2,0.0,18.2,0.4
2020-07-15 06:00:00,700.1880000000003,897.2610000000008,481.0378787878788,22.5,23.8,21.7,78.4,82.6,72.5,159.6,365.7,0.4,1.5,270.9,0.0,18.5,0.6
2020-07-15 07:00:00,1441.686999999999,1764.888,362.3164983164983,24.5,25.2,23.4,67.7,72.7,63.8,329.6,531.2,0.4,1.8,3.0,0.0,18.2,1.0
2020-07-15 08:00:00,1214.1429999999998,1508.2430000000004,225.47868217054264,26.5,27.9,24.5,59.7,66.5,53.5,562.6,808.0,0.6,2.5,31.3,0.0,18.0,1.4
2020-07-15 09:00:00,1149.9379999999996,1718.4899999999998,146.29787234042553,28.0,29.2,27.1,53.4,56.9,48.3,595.2,1030.0,1.2,3.2,32.3,0.0,17.7,1.8
2020-07-15 10:00:00,1144.0310000000004,1127.0120000000004,130.6523569023569,29.0,30.5,27.8,45.9,51.8,36.2,715.4,1159.0,1.5,3.8,48.3,0.0,16.1,2.2
2020-07-15 11:00:00,1018.274,884.1830000000003,215.6487570168404,30.5,31.1,30.0,37.6,41.5,33.3,951.0,1079.0,1.6,4.2,59.1,0.0,14.4,2.7
2020-07-15 12:00:00,1054.5359999999996,1031.8170000000011,321.6221719457013,30.9,31.8,30.0,37.7,42.5,32.9,912.8,1113.0,1.9,5.3,56.9,0.0,14.7,2.8
2020-07-15 13:00:00,1198.9499999999996,911.6470000000004,368.9345661450925,31.3,32.0,30.7,33.5,37.1,30.0,935.2,969.0,2.0,5.3,54.7,0.0,13.4,3.0
2020-07-15 14:00:00,1074.804,1141.4480000000008,334.7595238095238,32.0,32.7,31.5,30.0,33.7,27.4,834.6,894.0,1.9,4.5,57.1,0.0,12.3,3.3
2020-07-15 15:00:00,952.964,1003.4940000000004,275.6071428571429,31.9,32.5,31.6,29.2,30.9,27.0,699.5,769.3,1.8,4.8,78.5,0.0,11.8,3.3
2020-07-15 16:00:00,1169.2219999999998,1103.0599999999995,287.4851551956815,31.2,32.3,30.2,31.9,36.2,28.4,515.0,644.6,1.7,4.3,94.3,0.0,12.5,3.1
2020-07-15 17:00:00,1322.3579999999995,1264.9240000000004,299.36316753422017,29.6,30.3,29.1,36.5,38.8,34.9,294.5,395.4,1.4,4.4,101.9,0.0,13.2,2.6
2020-07-15 18:00:00,1152.2429999999997,1117.154000000001,311.24117987275883,28.1,29.5,27.0,39.0,42.5,35.1,105.3,195.6,1.3,4.0,113.3,0.0,12.8,2.3
2020-07-15 19:00:00,1140.2289999999996,1002.2390000000004,323.11919221129745,26.1,27.0,25.2,46.6,54.7,41.5,5.2,28.0,0.9,3.1,124.8,0.0,13.7,1.8
2020-07-15 20:00:00,1021.179,800.2070000000006,334.99720454983617,24.7,25.3,24.4,57.1,60.3,54.7,0.0,0.0,0.6,2.3,94.0,0.0,15.7,1.3
2020-07-15 21:00:00,583.4830000000002,582.2120000000001,346.8752168883748,24.0,24.4,23.6,65.0,68.8,60.2,0.0,0.0,0.7,2.2,73.9,0.0,17.0,1.0
2020-07-15 22:00:00,608.8490000000003,394.468,358.75322922691345,22.9,23.8,22.4,69.5,71.9,67.2,0.0,0.0,0.4,1.8,180.4,0.0,17.0,0.9
2020-07-15 23:00:00,194.172,159.22899999999998,370.6312415654521,22.1,22.6,21.8,73.4,75.5,71.7,0.0,0.0,0.6,1.3,194.0,0.0,17.1,0.7
2020-07-16 00:00:00,223.49000000000007,270.0609999999999,382.5092539039907,21.7,22.0,21.2,76.9,78.7,75.4,0.0,0.0,0.2,1.0,193.9,0.0,17.5,0.6
2020-07-16 01:00:00,170.78300000000004,119.333,394.3872662425294,21.1,21.4,21.0,80.5,81.6,78.6,0.0,0.0,0.3,0.8,191.4,0.0,17.7,0.5
2020-07-16 02:00:00,146.09,177.25399999999996,406.26527858106806,21.2,21.4,21.1,81.5,82.1,80.9,0.0,0.0,0.3,1.0,183.7,0.0,18.0,0.5
2020-07-16 03:00:00,85.08,117.78499999999998,418.1432909196067,21.5,21.7,21.3,79.6,80.9,78.3,0.0,0.0,0.4,1.1,182.3,0.0,17.8,0.5
2020-07-16 04:00:00,167.88200000000003,310.02200000000005,430.0213032581454,21.1,21.8,20.7,79.8,81.2,77.7,0.5,6.5,0.3,1.3,191.3,0.0,17.5,0.5
2020-07-16 05:00:00,327.9120000000001,532.1920000000001,441.89931559668406,21.2,22.0,20.5,79.9,81.9,76.4,54.8,124.8,0.1,0.9,349.7,0.0,17.6,0.5
2020-07-16 06:00:00,725.3580000000002,930.096,453.7773279352227,22.9,24.4,21.7,72.3,77.1,66.5,221.7,324.8,0.5,1.3,353.3,0.0,17.7,0.8
2020-07-16 07:00:00,1403.9589999999998,1640.1410000000003,344.7096296296296,25.3,26.3,24.3,61.2,67.0,58.1,429.0,528.9,0.6,1.6,347.5,0.0,17.3,1.3
2020-07-16 08:00:00,1239.5179999999998,1557.2979999999998,180.4025974025974,27.2,28.9,25.4,51.4,60.7,40.4,622.2,707.2,0.6,2.2,39.9,0.0,16.3,1.8
2020-07-16 09:00:00,1235.0739999999998,1559.8649999999998,104.91062801932368,29.5,30.7,28.2,37.5,43.9,32.4,778.9,847.0,1.1,3.0,31.3,0.0,13.5,2.6
2020-07-16 10:00:00,1024.7529999999997,1238.044,117.05208333333331,30.7,31.4,29.7,34.0,38.9,30.8,901.2,941.0,1.6,4.4,45.7,0.0,13.0,2.9
2020-07-16 11:00:00,841.8079999999997,987.952,200.8090832632464,31.5,32.7,30.7,33.5,37.7,30.6,975.0,1012.0,1.9,4.7,54.1,0.0,13.5,3.1
2020-07-16 12:00:00,784.9349999999997,841.8710000000003,333.60622710622715,32.2,33.1,31.5,32.0,33.9,29.5,985.8,1062.0,2.1,4.8,49.8,0.0,13.4,3.3
2020-07-16 13:00:00,1009.1429999999996,938.6180000000004,376.2145161290323,31.9,32.8,31.2,31.4,33.3,29.4,862.7,989.0,2.2,5.4,56.3,0.0,12.9,3.2
2020-07-16 14:00:00,1322.188,1163.4400000000005,331.6455026455027,32.1,33.0,31.3,29.7,31.9,27.3,805.9,918.0,2.0,4.7,54.1,0.0,12.2,3.4
2020-07-16 15:00:00,1096.2149999999997,898.5860000000001,263.4577922077922,31.8,33.1,30.9,31.5,35.0,26.9,656.8,808.0,2.1,5.1,51.4,0.0,12.8,3.2
2020-07-16 16:00:00,842.8729999999997,1172.5750000000005,247.695,30.7,31.4,29.7,37.5,40.7,34.0,501.7,614.6,1.6,4.9,88.7,0.0,14.5,2.8
2020-07-16 17:00:00,1055.0279999999998,1166.4290000000003,267.9785365853659,29.3,30.2,28.6,40.1,42.5,38.2,298.8,401.9,1.4,4.1,106.5,0.0,14.4,2.4
2020-07-16 18:00:00,1251.797,1123.4509999999998,346.63299663299665,27.9,28.8,26.9,43.2,47.1,40.3,108.9,197.8,1.1,3.5,101.4,0.0,14.3,2.1
2020-07-16 19:00:00,1048.2029999999995,1018.846,452.3377777777778,25.8,27.0,24.9,53.6,58.7,47.1,5.0,30.1,1.1,3.5,110.4,0.0,15.6,1.5
2020-07-16 20:00:00,903.2829999999992,860.4750000000003,522.9724310776942,24.5,25.0,24.1,61.7,64.7,58.8,0.0,0.0,0.9,2.5,94.4,0.0,16.7,1.2
2020-07-16 21:00:00,685.6859999999998,528.352,543.5,23.8,24.2,23.6,66.2,67.6,64.7,0.0,0.0,0.5,1.8,115.4,0.0,17.2,1.0
2020-07-16 22:00:00,436.8460000000002,488.3209999999997,537.9925925925927,23.2,23.8,22.4,68.6,69.4,67.2,0.0,0.0,0.4,1.6,149.3,0.0,17.2,0.9
2020-07-16 23:00:00,163.769,223.914,532.4851851851852,22.1,22.6,21.7,70.0,71.3,68.9,0.0,0.0,0.5,1.2,183.1,0.0,16.4,0.8
2020-07-17 00:00:00,170.878,193.38800000000003,526.9777777777778,21.6,21.9,21.3,71.9,73.5,70.8,0.0,0.0,0.5,1.1,189.3,0.0,16.3,0.7
2020-07-17 01:00:00,141.80300000000005,136.16199999999998,521.4703703703703,21.2,21.6,20.9,74.4,75.6,73.4,0.0,0.0,0.4,1.0,194.1,0.0,16.5,0.6
2020-07-17 02:00:00,82.51100000000001,136.584,515.9629629629629,20.8,21.2,20.4,76.4,78.1,74.1,0.0,0.0,0.3,1.0,192.3,0.0,16.5,0.6
2020-07-17 03:00:00,170.52800000000005,157.17800000000005,510.4555555555555,20.4,20.7,20.1,78.6,79.7,77.7,0.0,0.0,0.4,0.8,190.8,0.0,16.6,0.5
2020-07-17 04:00:00,198.18400000000003,313.556,504.9481481481481,20.2,20.4,20.0,79.1,79.8,78.5,0.3,4.3,0.4,1.2,191.2,0.0,16.5,0.5
2020-07-17 05:00:00,384.06000000000006,313.212,499.4407407407407,20.7,22.2,20.1,78.3,79.7,74.4,50.1,124.8,0.2,1.0,182.0,0.0,16.8,0.5
2020-07-17 06:00:00,753.7219999999995,799.4449999999998,493.9333333333333,23.4,24.7,22.1,69.3,74.4,66.1,220.7,326.9,0.4,1.2,5.4,0.0,17.4,0.9
2020-07-17 07:00:00,1426.6849999999988,1495.583,410.3578544061303,25.5,26.4,24.5,63.0,67.5,58.5,423.8,526.8,0.5,1.6,2.0,0.0,17.9,1.2
2020-07-17 08:00:00,1215.5999999999997,1837.837000000001,271.0453703703704,27.8,29.3,26.4,52.2,59.7,45.1,616.0,711.5,0.7,2.9,19.3,0.0,17.1,1.8
2020-07-17 09:00:00,1350.8259999999989,1156.438,212.8857142857143,29.9,31.0,29.2,40.5,48.3,32.9,764.0,875.0,1.2,3.4,65.3,0.0,14.9,2.5
2020-07-17 10:00:00,896.6299999999994,1001.6369999999996,207.36483516483517,30.9,31.6,30.3,34.0,36.4,32.3,889.7,946.0,1.3,4.0,98.5,0.0,13.2,3.0
2020-07-17 11:00:00,812.9999999999997,941.2889999999996,287.0701058201058,31.2,32.2,30.7,33.8,36.1,31.2,961.8,1004.0,1.7,4.9,103.0,0.0,13.4,3.0
2020-07-17 12:00:00,802.8879999999991,942.9549999999996,377.50714285714287,31.3,32.1,30.8,33.9,37.7,31.8,1002.7,1055.0,1.8,5.4,141.1,0.0,13.6,3.0
2020-07-17 13:00:00,979.9219999999992,919.1619999999992,444.3073684210526,31.9,32.8,31.2,33.3,35.2,31.1,942.3,1038.0,1.7,5.1,124.1,0.0,13.8,3.2
2020-07-17 14:00:00,1160.2889999999995,934.2189999999996,450.8911764705882,31.2,32.0,30.1,35.6,41.2,33.0,795.9,900.0,2.2,5.3,131.1,0.0,14.2,2.9
2020-07-17 15:00:00,1066.983999999999,929.3119999999992,414.3034188034188,30.3,31.1,29.7,40.9,43.1,39.0,681.9,771.5,2.2,6.1,124.2,0.0,15.6,2.6
2020-07-17 16:00:00,1129.8409999999994,887.4429999999996,394.9299220272904,29.6,30.1,29.0,43.5,45.4,42.0,481.4,595.3,1.9,4.9,129.3,0.0,15.9,2.3
2020-07-17 17:00:00,1064.8859999999993,887.4039999999995,376.0820662768031,28.4,29.1,27.9,48.2,49.9,45.4,238.5,376.2,1.7,5.1,122.3,0.0,16.4,2.0
2020-07-17 18:00:00,943.5899999999988,896.8689999999997,399.1508771929825,26.9,28.1,26.0,54.5,59.1,49.5,77.2,206.3,1.8,4.8,115.7,0.0,17.0,1.6
2020-07-17 19:00:00,1051.0409999999997,997.5349999999996,448.96042884990254,25.6,26.1,24.9,61.2,63.7,58.9,5.2,23.7,1.1,3.8,129.2,0.0,17.5,1.3
2020-07-17 20:00:00,953.788999999999,829.2039999999997,496.7733475101896,24.6,25.1,24.2,65.3,67.4,63.5,0.0,0.0,0.9,2.8,110.4,0.0,17.7,1.1
2020-07-17 21:00:00,637.8679999999998,807.1269999999997,516.6393612235718,23.9,24.3,23.6,68.0,70.3,66.4,0.0,0.0,0.8,2.4,63.5,0.0,17.6,0.9
2020-07-17 22:00:00,454.01100000000014,400.6599999999999,529.9594541910332,23.5,23.8,23.3,70.6,71.6,69.5,0.0,0.0,0.6,2.6,88.0,0.0,17.9,0.9
2020-07-17 23:00:00,233.41000000000005,177.69699999999995,538.5901698691173,23.2,23.5,22.9,72.3,73.0,71.4,0.0,0.0,0.3,1.4,103.3,0.0,17.9,0.8
2020-07-18 00:00:00,413.6,354.737,542.2304093567252,22.5,23.0,22.0,74.0,76.4,72.9,0.0,0.0,0.1,0.6,147.1,0.0,17.7,0.7
2020-07-18 01:00:00,212.696,155.20000000000005,544.7992202729044,22.2,22.4,21.9,76.0,76.9,75.3,0.0,0.0,0.2,0.8,162.4,0.0,17.8,0.6
2020-07-18 02:00:00,108.706,98.867,546.3680311890838,21.8,22.0,21.6,77.0,77.8,75.8,0.0,0.0,0.2,1.0,203.0,0.0,17.6,0.6
2020-07-18 03:00:00,83.676,82.802,547.9368421052632,21.4,21.7,21.1,78.8,79.8,77.5,0.0,0.0,0.3,0.8,192.6,0.0,17.5,0.5
2020-07-18 04:00:00,97.177,86.31600000000002,549.5056530214425,21.5,21.8,21.1,79.0,80.1,78.1,0.4,4.3,0.2,0.9,190.6,0.0,17.7,0.5
2020-07-18 05:00:00,272.261,75.18400000000003,551.5744639376219,22.0,23.0,21.6,77.5,78.3,74.8,44.2,135.5,0.3,0.9,190.6,0.0,17.9,0.6
2020-07-18 06:00:00,240.184,234.29,551.7682748538011,23.7,24.9,22.9,71.9,74.9,67.2,169.9,339.9,0.4,1.8,320.1,0.0,18.3,0.8
2020-07-18 07:00:00,234.069,470.9800000000001,542.3787524366472,25.4,26.5,24.6,64.7,68.8,57.0,338.7,636.5,0.6,2.6,10.1,0.0,18.2,1.1
2020-07-18 08:00:00,395.001,520.6259999999999,485.5666109718741,26.1,27.7,25.4,59.0,61.4,53.9,354.5,830.0,0.9,2.6,50.5,0.0,17.4,1.4
2020-07-18 09:00:00,545.3350000000002,524.763,415.0639933166249,27.8,28.7,26.7,52.0,56.1,48.3,480.3,1118.0,1.0,3.2,43.8,0.0,17.1,1.8
2020-07-18 10:00:00,599.0049999999999,454.644,395.1268518518519,29.4,30.8,28.4,46.9,51.5,43.1,603.6,1197.0,1.2,3.9,49.6,0.0,16.9,2.2
2020-07-18 11:00:00,559.448,540.919,428.4418748892433,30.8,32.0,29.2,39.7,48.5,33.4,853.0,1214.0,1.5,5.0,66.0,0.0,15.5,2.7
2020-07-18 12:00:00,667.822,566.5319999999998,475.3478070175439,31.6,32.4,30.9,33.1,36.1,31.2,984.7,1073.0,1.5,4.0,117.6,0.0,13.4,3.1
2020-07-18 13:00:00,644.408,535.9239999999999,496.8976785397838,31.6,32.4,31.1,33.9,36.3,31.2,938.0,972.0,1.7,4.2,113.6,0.0,13.8,3.1
2020-07-18 14:00:00,635.122,439.0879999999999,505.55739854687226,31.3,32.1,30.6,36.6,39.7,34.2,834.2,898.0,2.0,5.9,118.0,0.0,14.7,2.9
2020-07-18 15:00:00,600.6199999999999,492.13899999999967,505.2625730994153,30.6,31.2,30.0,39.9,41.9,37.9,681.5,765.0,2.1,5.1,116.3,0.0,15.4,2.6
2020-07-18 16:00:00,624.623,442.24699999999984,487.20638401559455,30.0,30.7,29.5,40.3,42.0,38.6,489.5,591.0,1.9,5.0,115.2,0.0,15.0,2.5
2020-07-18 17:00:00,786.5230000000003,787.2630000000003,466.0155795471585,29.2,30.1,28.3,41.7,44.6,39.7,288.3,389.1,1.6,4.6,123.4,0.0,14.8,2.4
2020-07-18 18:00:00,1014.0540000000004,812.4689999999998,461.94726671751846,27.7,28.6,26.6,49.3,54.2,44.0,99.5,184.9,1.5,4.0,114.7,0.0,16.1,1.9
2020-07-18 19:00:00,1100.413,1020.39,488.9544834307992,26.0,26.8,25.5,56.2,58.0,54.0,5.2,28.0,1.1,3.9,138.3,0.0,16.6,1.5
2020-07-18 20:00:00,1024.701,850.0620000000006,524.1621832358675,25.1,25.6,24.4,58.9,61.6,56.3,0.0,0.0,0.8,2.7,40.9,0.0,16.5,1.3
2020-07-18 21:00:00,760.743,740.7660000000003,543.4087719298245,24.9,25.5,24.1,59.2,62.6,56.6,0.0,0.0,0.4,2.4,198.6,0.0,16.4,1.3
2020-07-18 22:00:00,632.8149999999998,530.323,558.7442495126706,23.9,24.3,23.5,64.9,67.1,61.9,0.0,0.0,0.1,0.9,182.0,0.0,16.9,1.0
2020-07-18 23:00:00,348.0989999999998,196.06400000000005,568.5403331561226,23.0,23.6,22.5,68.5,70.4,66.1,0.0,0.0,0.2,1.1,182.7,0.0,16.9,0.9
2020-07-19 00:00:00,438.5,313.151,571.3818713450293,22.4,22.8,21.8,72.0,75.5,70.1,0.0,0.0,0.2,1.1,170.8,0.0,17.1,0.8
2020-07-19 01:00:00,333.1609999999999,237.036,574.6506822612085,21.9,22.2,21.6,76.1,77.0,75.0,0.0,0.0,0.1,0.8,174.6,0.0,17.5,0.6
2020-07-19 02:00:00,321.37499999999994,222.547,576.5194931773879,21.4,21.7,21.2,77.0,78.1,76.2,0.0,0.0,0.2,0.8,191.5,0.0,17.2,0.6
2020-07-19 03:00:00,190.865,85.95200000000001,577.5883040935673,21.0,21.3,20.7,76.6,77.7,76.1,0.0,0.0,0.5,1.0,191.3,0.0,16.8,0.6
2020-07-19 04:00:00,143.44799999999998,109.639,579.7571150097466,20.8,21.0,20.5,78.4,79.4,77.6,0.3,4.3,0.3,1.1,184.4,0.0,16.9,0.5
2020-07-19 05:00:00,171.42599999999996,76.862,580.7259259259259,21.1,22.8,20.4,78.0,79.7,73.0,50.4,118.3,0.1,0.8,184.6,0.0,17.1,0.6
2020-07-19 06:00:00,155.196,115.808,581.2947368421053,23.8,25.1,22.7,68.9,73.0,63.9,213.6,311.8,0.3,1.1,12.7,0.0,17.7,0.9
2020-07-19 07:00:00,123.106,184.61900000000003,583.0302144249513,25.8,27.0,25.0,62.0,65.6,57.0,416.1,520.3,0.5,1.5,47.7,0.0,18.0,1.3
2020-07-19 08:00:00,253.338,231.835,581.307358674464,27.8,29.4,27.0,53.6,57.8,47.0,610.4,698.6,0.7,2.0,47.6,0.0,17.5,1.7
2020-07-19 09:00:00,354.84100000000007,271.043,577.3761695906433,30.4,31.7,29.3,41.2,47.7,29.6,772.5,845.0,0.9,2.3,43.8,0.0,15.7,2.6
2020-07-19 10:00:00,392.2779999999999,405.211,575.3199805068226,31.6,32.4,30.9,31.8,34.6,30.2,890.7,929.0,1.2,3.4,133.5,0.0,12.8,3.2
2020-07-19 11:00:00,656.508,409.65,576.0673628515734,32.6,33.2,31.7,30.8,33.0,28.7,954.7,974.0,1.4,4.2,187.1,0.0,13.1,3.4
2020-07-19 12:00:00,569.9370000000001,505.427,574.2790309106099,33.6,34.2,32.8,30.7,33.8,27.8,965.2,978.0,1.4,4.8,157.3,0.0,14.0,3.6
2020-07-19 13:00:00,587.437,563.0420000000003,577.8764132553606,33.7,34.4,33.0,30.8,34.0,27.2,920.7,954.0,1.7,4.7,145.9,0.0,14.1,3.6
2020-07-19 14:00:00,674.8140000000002,373.51400000000007,585.4452241715401,33.8,34.6,33.1,28.4,30.0,26.9,824.0,881.0,2.0,5.0,150.8,0.0,13.0,3.8
2020-07-19 15:00:00,652.33,480.1530000000001,587.0807017543859,33.0,34.3,32.1,30.3,32.8,28.0,673.4,754.2,2.3,6.4,160.3,0.0,13.3,3.5
2020-07-19 16:00:00,1135.0820000000006,760.3540000000003,584.9828460038987,32.0,32.7,31.1,30.3,33.0,28.7,486.5,584.5,2.5,6.9,159.7,0.0,12.4,3.3
2020-07-19 17:00:00,1287.760000000001,1175.7990000000004,585.551656920078,31.1,31.6,30.3,29.1,32.0,27.6,270.9,384.7,1.9,5.4,148.2,0.0,11.0,3.2
2020-07-19 18:00:00,1821.1919999999989,1649.9850000000006,582.2113769271664,29.2,30.3,28.5,40.2,45.5,31.4,59.5,163.4,1.3,4.8,168.6,0.0,14.3,2.4
