,free,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,radmax,vvmed,vvmax,dvmed,prec,dewpt,dpv
2020-08-20 15:00:00,,35.7,36.3,35.3,26.6,29.3,25.2,571.5,657.4,1.9,4.8,   52.7,0.0,13.6,4.3
2020-08-20 16:00:00,,34.9,35.6,34.0,27.4,29.5,25.1,383.1,483.4,1.7,4.6,   60.7,0.0,13.3,4.0
2020-08-20 17:00:00,,33.3,34.2,32.4,29.1,33.0,25.7,181.2,279.3,1.7,4.7,   58.5,0.0,12.9,3.6
2020-08-20 18:00:00,,31.2,32.5,29.7,42.1,49.8,32.0,30.4,88.1,0.7,3.3,  111.4,0.0,16.6,2.6
2020-08-20 19:00:00,,29.1,29.8,28.6,50.9,53.3,48.9,0.0,0.0,0.6,2.3,   98.0,0.0,17.9,2.0
2020-08-20 20:00:00,,27.8,28.7,26.6,56.0,63.7,52.3,0.0,0.0,0.4,2.1,   66.5,0.0,18.2,1.7
2020-08-20 21:00:00,,26.8,27.2,26.2,62.7,65.3,58.0,0.0,0.0,0.5,1.9,  123.9,0.0,19.1,1.3
2020-08-20 22:00:00,,25.7,26.8,25.2,67.0,69.8,64.4,0.0,0.0,0.2,1.0,  188.9,0.0,19.1,1.1
2020-08-20 23:00:00,,24.9,25.4,24.6,70.8,73.8,66.3,0.0,0.0,0.1,0.8,  252.2,0.0,19.3,0.9
2020-08-21 00:00:00,,25.1,25.4,24.8,72.7,74.1,71.8,0.0,0.0,0.3,1.6,  205.0,0.0,19.9,0.9
2020-08-21 01:00:00,,24.8,25.0,24.7,75.2,76.3,73.4,0.0,0.0,0.6,1.6,  193.1,0.0,20.2,0.8
2020-08-21 02:00:00,,24.8,25.0,24.7,77.3,78.2,76.2,0.0,0.0,0.6,2.3,  208.4,0.0,20.6,0.7
2020-08-21 03:00:00,,24.8,24.9,24.6,78.3,78.8,77.9,0.0,0.0,0.6,1.8,  208.2,0.0,20.7,0.7
2020-08-21 04:00:00,,24.6,24.9,24.4,78.9,79.9,76.7,0.0,0.0,0.6,1.6,  190.2,0.0,20.7,0.7
2020-08-21 05:00:00,,24.7,25.7,24.1,72.1,77.2,65.3,11.3,45.2,0.4,1.8,  188.4,0.0,19.3,0.9
2020-08-21 06:00:00,,26.1,26.9,25.0,64.6,69.9,61.2,124.0,215.1,0.7,3.6,  270.3,0.0,18.9,1.2
2020-08-21 07:00:00,,27.9,29.1,26.8,58.1,61.4,53.8,317.7,415.0,0.6,1.7,   30.2,0.0,18.9,1.6
2020-08-21 08:00:00,,30.0,31.3,29.1,51.8,54.5,47.0,520.2,614.7,0.7,2.5,   36.1,0.0,19.0,2.0
2020-08-21 09:00:00,,32.1,33.8,31.0,44.1,48.6,38.3,691.0,760.8,0.7,2.2,   36.1,0.0,18.3,2.7
2020-08-21 10:00:00,,33.9,34.7,33.1,37.3,39.9,34.2,811.1,855.0,0.9,2.9,   43.0,0.0,17.3,3.3
2020-08-21 11:00:00,,35.7,36.7,34.5,34.7,37.9,32.4,873.3,896.0,0.9,3.0,   26.5,0.0,17.7,3.8
2020-08-21 12:00:00,,37.7,39.1,36.5,30.7,33.6,27.9,876.0,900.0,1.0,3.1,   13.8,0.0,17.5,4.5
2020-08-21 13:00:00,,37.1,38.3,36.6,31.6,33.5,28.8,820.1,851.0,1.5,4.5,  181.1,0.0,17.5,4.3
2020-08-21 14:00:00,,37.1,37.8,36.5,32.1,33.8,30.6,715.0,771.2,1.7,4.2,  167.8,0.0,17.7,4.3
2020-08-21 15:00:00,,36.9,37.2,36.5,28.5,31.5,24.6,568.1,651.0,1.8,5.6,  171.5,0.0,15.7,4.5
2020-08-21 16:00:00,,36.4,37.1,35.9,26.4,27.9,24.4,384.8,485.5,1.7,5.6,  170.3,0.0,14.0,4.5
2020-08-21 17:00:00,,35.6,36.4,34.8,25.8,26.9,25.0,192.3,294.3,1.3,4.6,  175.9,0.0,13.1,4.3
2020-08-21 18:00:00,,33.6,35.0,31.4,25.5,28.3,24.3,29.6,94.5,0.7,3.7,  114.7,0.0,11.2,3.9
2020-08-21 19:00:00,,31.4,32.4,30.0,25.7,28.4,24.2,0.0,0.0,0.5,2.5,  230.6,0.0,9.4,3.4
2020-08-21 20:00:00,,28.1,30.0,26.7,30.5,33.5,25.6,0.0,0.0,0.1,0.8,  143.6,0.0,9.1,2.6
2020-08-21 21:00:00,,26.4,27.0,25.6,33.0,35.1,30.6,0.0,0.0,0.4,1.3,  170.6,0.0,8.9,2.3
2020-08-21 22:00:00,,25.1,25.9,24.5,37.6,39.2,34.8,0.0,0.0,0.3,1.2,  192.2,0.0,9.6,2.0
2020-08-21 23:00:00,,24.5,24.9,24.1,38.8,40.4,37.2,0.0,0.0,0.4,1.2,  185.3,0.0,9.6,1.9
2020-08-22 00:00:00,,24.0,24.5,23.6,40.8,42.0,38.8,0.0,0.0,0.3,0.9,  188.8,0.0,9.9,1.8
2020-08-22 01:00:00,,23.5,23.8,23.2,42.8,44.0,41.7,0.0,0.0,0.5,1.1,  190.3,0.0,10.1,1.7
2020-08-22 02:00:00,,23.0,23.6,22.3,46.7,49.8,43.8,0.0,0.0,0.3,1.2,  167.7,0.0,11.0,1.5
2020-08-22 03:00:00,,22.3,22.9,21.7,51.5,55.2,49.5,0.0,0.0,0.2,1.0,  156.9,0.0,11.9,1.3
2020-08-22 04:00:00,,21.7,23.3,21.1,58.0,62.0,55.1,0.0,0.0,0.3,1.1,  185.6,0.0,13.1,1.1
2020-08-22 05:00:00,,26.0,26.8,23.3,42.7,55.5,38.6,10.9,60.2,0.6,1.9,  204.9,0.0,12.3,1.9
2020-08-22 06:00:00,,28.2,30.8,25.7,31.9,45.5,21.9,156.8,260.2,0.4,2.3,  204.0,0.0,9.5,2.6
2020-08-22 07:00:00,,32.1,33.1,30.8,20.4,23.2,18.6,367.2,477.2,0.6,2.1,  271.6,0.0,6.6,3.8
2020-08-22 08:00:00,,33.9,36.0,32.4,20.4,21.8,19.0,562.5,659.7,0.8,2.5,  285.6,0.0,8.1,4.2
2020-08-22 09:00:00,,36.0,37.1,35.2,19.6,20.9,18.4,734.0,799.3,0.8,3.0,  301.5,0.0,9.2,4.8
2020-08-22 10:00:00,,36.8,37.7,36.3,21.0,23.2,19.1,854.0,898.0,1.2,3.2,   16.0,0.0,11.0,4.9
2020-08-22 11:00:00,,37.8,38.7,36.8,23.1,28.2,19.4,919.7,937.0,1.5,4.4,   30.4,0.0,13.1,5.0
2020-08-22 12:00:00,,36.3,38.3,34.8,30.8,36.8,23.0,923.0,939.0,2.1,5.1,  110.6,0.0,16.2,4.2
2020-08-22 13:00:00,,34.4,35.4,33.5,40.6,45.3,35.3,868.3,907.0,2.4,6.4,  128.8,0.0,19.1,3.2
2020-08-22 14:00:00,,33.7,34.3,33.0,43.2,46.0,40.5,752.3,819.0,2.1,6.1,  123.4,0.0,19.4,3.0
2020-08-22 15:00:00,,33.1,33.7,32.7,46.2,48.3,44.0,587.2,681.2,1.9,4.7,  115.8,0.0,20.0,2.7
2020-08-22 16:00:00,,32.6,33.1,31.9,47.1,49.0,42.9,389.7,489.9,1.5,4.6,  118.5,0.0,19.9,2.6
2020-08-22 17:00:00,,31.6,32.3,30.9,50.9,53.9,47.0,181.9,285.8,1.2,3.9,  132.0,0.0,20.2,2.3
2020-08-22 18:00:00,,29.7,31.1,28.7,58.9,63.7,53.4,26.2,83.8,1.2,3.3,  100.5,0.0,20.8,1.7
2020-08-22 19:00:00,,28.1,28.8,27.5,66.4,68.2,63.6,0.0,0.0,0.9,3.1,   74.2,0.0,21.2,1.3
2020-08-22 20:00:00,,27.4,27.7,27.0,68.0,69.5,67.0,0.0,0.0,0.6,1.9,   88.4,0.0,21.0,1.2
2020-08-22 21:00:00,,26.5,27.1,25.7,70.6,71.6,69.4,0.0,0.0,0.5,2.0,  149.4,0.0,20.7,1.0
2020-08-22 22:00:00,,25.4,25.9,25.0,72.3,73.7,70.7,0.0,0.0,0.4,1.2,  178.6,0.0,20.0,0.9
2020-08-22 23:00:00,,24.9,25.2,24.6,74.6,76.9,73.2,0.0,0.0,0.4,1.1,  189.6,0.0,20.1,0.8
2020-08-23 00:00:00,,25.0,25.3,24.6,76.3,77.4,75.4,0.0,0.0,0.5,1.2,  186.3,0.0,20.6,0.8
2020-08-23 01:00:00,,25.3,25.7,25.0,76.1,77.0,74.5,0.0,0.0,0.1,1.1,  337.1,0.0,20.8,0.8
2020-08-23 02:00:00,,25.7,26.1,25.5,74.0,74.5,72.9,0.0,0.0,0.3,1.1,   12.3,0.0,20.7,0.9
2020-08-23 03:00:00,,26.0,26.1,25.8,73.5,73.9,73.0,0.0,0.0,0.0,0.8,  315.1,0.0,20.9,0.9
2020-08-23 04:00:00,,25.7,26.0,25.4,75.1,76.6,73.5,0.0,0.0,0.2,0.8,   40.7,0.0,21.0,0.8
2020-08-23 05:00:00,,25.3,26.0,24.9,76.9,78.2,74.6,8.0,25.8,0.1,0.7,  180.9,0.0,21.0,0.7
2020-08-23 06:00:00,,26.1,27.0,25.2,76.7,78.6,74.0,84.9,230.1,0.3,1.1,   63.9,0.0,21.7,0.8
2020-08-23 07:00:00,,27.3,28.2,26.8,72.7,74.7,67.8,169.2,466.7,0.5,1.8,   34.8,0.0,22.0,1.0
2020-08-23 08:00:00,,28.6,29.6,27.8,65.4,69.4,60.0,216.0,576.3,0.7,2.2,   37.3,0.0,21.5,1.4
2020-08-23 09:00:00,,30.8,32.4,29.2,54.9,62.0,47.3,476.2,884.0,1.4,3.5,   37.7,0.0,20.6,2.0
2020-08-23 10:00:00,,31.3,32.8,30.1,49.2,57.0,44.0,522.0,1092.0,1.6,4.5,   61.4,0.0,19.4,2.3
2020-08-23 11:00:00,,32.6,34.3,31.0,42.9,48.9,36.0,769.8,1073.0,2.1,5.1,   58.0,0.0,18.3,2.8
2020-08-23 12:00:00,,32.9,33.9,32.0,39.3,42.3,36.7,767.1,1081.0,2.4,5.7,   65.1,0.0,17.2,3.0
2020-08-23 13:00:00,,33.2,34.1,31.8,39.3,44.3,36.1,680.8,1047.0,1.8,4.8,   68.5,0.0,17.5,3.1
2020-08-23 14:00:00,,33.3,34.0,32.2,40.1,42.4,37.9,742.1,853.0,1.6,3.9,  113.8,0.0,17.9,3.1
2020-08-23 15:00:00,,32.5,33.2,32.2,42.9,45.0,40.9,592.6,702.6,1.9,4.6,  122.9,0.0,18.3,2.8
2020-08-23 16:00:00,,31.6,32.3,30.8,46.8,49.1,43.7,378.5,507.1,1.6,4.9,  123.9,0.0,18.9,2.5
2020-08-23 17:00:00,,30.4,31.2,29.4,51.2,55.1,48.0,172.4,270.8,1.4,3.6,  115.4,0.0,19.2,2.1
2020-08-23 18:00:00,,28.7,29.5,27.9,57.4,61.1,54.7,25.0,79.5,1.0,2.7,  127.8,0.0,19.5,1.7
2020-08-23 19:00:00,,27.6,28.1,27.2,63.8,66.1,61.1,0.0,0.0,0.6,2.1,  124.9,0.0,20.1,1.3
2020-08-23 20:00:00,,27.1,27.3,26.8,67.2,68.7,66.0,0.0,0.0,0.5,1.7,  133.9,0.0,20.5,1.2
2020-08-23 21:00:00,,26.6,26.9,26.2,69.8,71.3,68.5,0.0,0.0,0.2,1.2,  151.8,0.0,20.6,1.1
2020-08-23 22:00:00,,26.3,26.5,26.1,72.8,74.1,71.1,0.0,0.0,0.4,1.7,  123.1,0.0,21.0,0.9
2020-08-23 23:00:00,,26.1,26.3,25.8,73.6,74.2,73.2,0.0,0.0,0.5,1.8,  122.1,0.0,21.0,0.9
2020-08-24 00:00:00,,25.7,25.9,25.4,73.0,73.5,72.3,0.0,0.0,0.2,1.1,  170.9,0.0,20.5,0.9
2020-08-24 01:00:00,,25.8,25.9,25.6,72.4,73.9,71.3,0.0,0.0,0.1,1.0,   27.0,0.0,20.4,0.9
2020-08-24 02:00:00,,25.5,25.8,24.8,74.3,75.9,73.4,0.0,0.0,0.2,1.3,  109.1,0.0,20.5,0.8
2020-08-24 03:00:00,,24.5,24.8,24.1,76.5,77.8,75.5,0.0,0.0,0.3,0.9,  191.0,0.0,20.1,0.7
2020-08-24 04:00:00,,23.9,24.2,23.7,78.7,79.5,77.2,0.0,0.0,0.2,0.7,  189.8,0.0,20.0,0.6
2020-08-24 05:00:00,,23.8,23.9,23.6,79.7,80.2,79.3,8.6,38.7,0.3,0.8,  181.1,0.0,20.1,0.6
2020-08-24 06:00:00,,25.1,27.0,23.8,76.3,80.2,69.0,121.6,223.7,0.1,0.7,  332.4,0.0,20.6,0.8
2020-08-24 07:00:00,,27.0,27.5,26.7,68.2,69.6,66.2,158.0,341.9,0.5,1.7,   45.9,0.0,20.6,1.1
2020-08-24 08:00:00,,28.2,29.2,27.0,62.7,68.2,57.5,275.0,619.4,0.8,2.8,   36.2,0.0,20.4,1.4
2020-08-24 09:00:00,,29.6,30.3,28.8,55.5,59.6,51.7,349.6,858.0,1.0,2.5,   22.2,0.0,19.7,1.8
2020-08-24 10:00:00,,31.0,32.4,29.8,46.5,53.0,40.7,508.5,1163.0,1.3,3.5,   30.1,0.0,18.2,2.4
2020-08-24 11:00:00,,32.2,33.4,31.3,40.8,44.0,37.2,664.6,1197.0,1.8,4.9,   46.7,0.0,17.2,2.8
2020-08-24 12:00:00,,32.0,32.8,31.2,40.4,43.3,37.6,466.6,1176.0,1.8,4.3,   49.3,0.0,16.8,2.8
2020-08-24 13:00:00,,32.2,33.4,31.0,40.3,44.7,37.2,682.1,1053.0,1.7,4.1,  112.2,0.0,17.0,2.9
2020-08-24 14:00:00,,32.6,33.1,32.0,38.8,41.4,36.7,743.7,853.0,1.6,4.4,  128.3,0.0,16.8,3.0
2020-08-24 15:00:00,,32.3,32.9,31.4,42.1,45.6,39.2,606.8,741.4,1.5,4.7,  128.4,0.0,17.8,2.8
2020-08-24 16:00:00,,31.3,32.4,30.5,46.3,48.5,43.6,375.4,513.6,1.5,5.6,  122.9,0.0,18.4,2.5
2020-08-24 17:00:00,,29.8,30.7,28.9,50.7,53.5,47.9,172.3,283.7,1.4,4.0,  116.6,0.0,18.5,2.1
2020-08-24 18:00:00,,28.1,28.9,27.3,56.3,59.3,53.3,21.4,75.2,1.0,3.5,   91.3,0.0,18.6,1.7
2020-08-24 19:00:00,,26.9,27.4,26.5,60.3,61.8,58.3,0.0,0.0,0.9,2.7,   46.2,0.0,18.6,1.4
2020-08-24 20:00:00,,26.4,26.9,25.8,62.5,66.8,58.5,0.0,0.0,0.5,2.3,   82.3,0.0,18.7,1.3
2020-08-24 21:00:00,,25.7,25.9,25.4,67.6,69.1,66.3,0.0,0.0,0.5,1.5,  105.3,0.0,19.2,1.1
2020-08-24 22:00:00,,25.1,25.8,24.4,70.6,72.5,68.2,0.0,0.0,0.3,1.2,  152.0,0.0,19.4,0.9
2020-08-24 23:00:00,,24.0,24.4,23.6,73.9,75.4,72.2,0.0,0.0,0.3,1.3,  188.7,0.0,19.1,0.8
2020-08-25 00:00:00,,23.6,23.7,23.4,74.9,75.6,73.5,0.0,0.0,0.3,1.0,  179.9,0.0,18.9,0.7
2020-08-25 01:00:00,,23.3,23.6,23.1,75.0,76.2,73.6,0.0,0.0,0.3,1.2,  179.8,0.0,18.7,0.7
2020-08-25 02:00:00,,22.7,23.2,22.4,78.4,80.0,75.8,0.0,0.0,0.2,0.8,  188.9,0.0,18.8,0.6
2020-08-25 03:00:00,,22.3,22.6,22.1,80.3,81.0,79.3,0.0,0.0,0.4,1.1,  190.4,0.0,18.8,0.5
2020-08-25 04:00:00,,22.1,22.3,21.8,81.0,81.6,80.4,0.0,0.0,0.3,1.1,  189.7,0.0,18.7,0.5
2020-08-25 05:00:00,,21.8,22.0,21.5,81.9,82.5,81.2,8.7,49.5,0.2,0.7,  199.7,0.0,18.5,0.5
2020-08-25 06:00:00,,23.7,25.8,21.7,75.2,82.4,66.4,136.2,232.3,0.2,1.1,  108.4,0.0,19.0,0.7
2020-08-25 07:00:00,,25.9,26.9,25.2,66.5,69.6,62.2,336.1,436.5,0.4,1.4,  340.9,0.0,19.2,1.1
2020-08-25 08:00:00,,27.9,29.7,26.4,59.2,64.5,52.5,535.0,627.7,0.5,1.8,  291.5,0.0,19.1,1.5
2020-08-25 09:00:00,,30.4,31.9,29.0,48.1,55.0,42.5,704.4,773.8,0.7,2.2,   63.9,0.0,18.2,2.3
2020-08-25 10:00:00,,33.0,34.3,31.5,37.6,44.2,31.6,826.7,868.0,1.0,2.8,   41.2,0.0,16.5,3.1
2020-08-25 11:00:00,,35.2,36.4,34.1,29.0,32.9,24.8,891.0,911.0,0.9,3.2,  353.5,0.0,14.5,4.0
2020-08-25 12:00:00,,35.5,36.2,34.9,26.4,30.6,23.4,904.7,915.0,1.5,3.8,  140.1,0.0,13.3,4.3
2020-08-25 13:00:00,,35.4,35.8,35.0,29.4,31.7,27.1,853.2,892.0,1.3,4.5,  127.4,0.0,14.9,4.1
2020-08-25 14:00:00,,35.1,35.8,34.5,30.2,32.2,26.7,744.1,808.0,1.8,5.7,  119.5,0.0,15.1,4.0
2020-08-25 15:00:00,,34.4,34.9,34.1,32.5,33.4,31.5,583.7,670.3,1.9,5.0,  128.8,0.0,15.6,3.7
2020-08-25 16:00:00,,34.2,34.8,33.4,31.3,33.1,29.3,389.0,492.0,1.6,5.0,  137.3,0.0,14.8,3.7
2020-08-25 17:00:00,,32.7,33.6,31.5,34.7,39.2,31.5,176.0,283.6,1.2,4.3,  128.8,0.0,15.1,3.2
2020-08-25 18:00:00,,30.4,31.5,29.5,43.0,46.1,39.0,21.6,77.4,1.0,3.5,  124.2,0.0,16.4,2.5
2020-08-25 19:00:00,,29.0,29.7,28.6,46.3,50.2,39.4,0.0,0.0,1.2,3.6,   74.0,0.0,16.3,2.1
2020-08-25 20:00:00,,27.3,28.9,26.2,44.4,48.8,40.0,0.0,0.0,0.3,1.1,  172.9,0.0,14.2,2.0
2020-08-25 21:00:00,,25.5,26.3,24.8,51.9,64.2,43.5,0.0,0.0,0.4,1.0,  196.0,0.0,14.9,1.6
2020-08-25 22:00:00,,24.4,25.0,24.0,52.6,56.6,49.4,0.0,0.0,0.6,1.3,  195.1,0.0,14.1,1.4
2020-08-25 23:00:00,,23.7,24.2,23.4,51.1,55.4,47.6,0.0,0.0,0.4,1.0,  191.7,0.0,13.0,1.4
2020-08-26 00:00:00,,23.3,23.6,23.0,57.9,62.6,55.4,0.0,0.0,0.3,1.0,  189.6,0.0,14.5,1.2
2020-08-26 01:00:00,,22.9,23.3,22.7,63.9,67.7,61.9,0.0,0.0,0.4,1.1,  191.5,0.0,15.7,1.0
2020-08-26 02:00:00,,22.9,23.1,22.6,72.3,76.1,67.5,0.0,0.0,0.4,1.2,  190.5,0.0,17.6,0.8
2020-08-26 03:00:00,,22.4,22.9,21.9,74.3,76.3,72.5,0.0,0.0,0.5,1.3,  190.6,0.0,17.6,0.7
2020-08-26 04:00:00,,22.3,22.9,21.9,73.0,74.5,70.0,0.0,0.0,0.3,0.9,  188.9,0.0,17.3,0.7
2020-08-26 05:00:00,,23.1,23.5,22.8,74.1,77.8,70.5,7.2,25.8,0.2,1.0,  193.3,0.0,18.2,0.7
2020-08-26 06:00:00,,23.7,25.1,23.0,73.3,74.6,69.0,127.4,232.3,0.5,1.3,  352.4,0.0,18.6,0.8
2020-08-26 07:00:00,,26.4,28.1,25.0,64.1,69.0,58.4,340.5,445.1,0.4,1.7,  339.4,0.0,19.1,1.2
2020-08-26 08:00:00,,29.0,29.8,28.0,54.0,58.5,50.5,542.3,631.9,0.6,1.9,   35.3,0.0,18.7,1.8
2020-08-26 09:00:00,,31.0,33.0,29.3,45.8,51.4,39.8,708.9,782.4,0.7,2.0,   62.5,0.0,17.9,2.4
2020-08-26 10:00:00,,33.7,35.6,31.6,36.9,43.7,29.9,833.6,870.0,1.1,2.9,   41.7,0.0,16.8,3.3
2020-08-26 11:00:00,,36.5,37.4,35.4,24.1,31.1,18.9,895.5,913.0,1.2,3.4,   83.8,0.0,12.6,4.6
2020-08-26 12:00:00,,37.6,38.1,36.9,19.4,21.2,17.6,905.5,918.0,1.2,4.3,  147.8,0.0,10.4,5.2
2020-08-26 13:00:00,,37.8,38.8,37.2,21.0,23.3,17.9,849.5,894.0,1.4,4.8,  149.3,0.0,11.7,5.2
2020-08-26 14:00:00,,37.1,38.1,36.6,22.5,24.3,19.8,741.4,810.0,1.6,4.4,  150.3,0.0,12.2,4.9
2020-08-26 15:00:00,,36.4,37.0,35.9,21.5,23.7,19.5,582.4,668.1,2.0,5.7,  125.4,0.0,11.0,4.8
2020-08-26 16:00:00,,35.5,36.6,34.5,24.4,28.9,20.2,388.6,492.0,2.0,5.6,  142.4,0.0,12.0,4.4
2020-08-26 17:00:00,,33.8,34.4,33.0,30.8,32.8,28.3,172.4,281.5,1.4,5.2,  120.3,0.0,14.2,3.6
2020-08-26 18:00:00,,31.6,33.1,30.6,35.4,38.7,32.5,19.0,73.1,0.9,2.7,   64.6,0.0,14.5,3.0
2020-08-26 19:00:00,,29.7,30.7,28.8,39.9,41.5,37.8,0.0,0.0,1.0,3.7,  101.7,0.0,14.6,2.5
2020-08-26 20:00:00,,27.6,28.9,26.7,40.5,42.1,38.8,0.0,0.0,0.3,1.2,  187.5,0.0,13.0,2.2
2020-08-26 21:00:00,,26.0,26.7,25.1,41.8,45.5,38.5,0.0,0.0,0.5,1.1,  188.9,0.0,12.0,2.0
2020-08-26 22:00:00,,24.8,25.2,24.3,40.8,44.4,38.9,0.0,0.0,0.4,1.2,  184.9,0.0,10.6,1.9
2020-08-26 23:00:00,,24.2,24.4,24.0,52.0,57.4,44.4,0.0,0.0,0.3,1.1,  198.0,0.0,13.8,1.5
2020-08-27 00:00:00,,23.9,24.2,23.4,56.8,58.2,55.4,0.0,0.0,0.4,1.1,  188.8,0.0,14.9,1.3
2020-08-27 01:00:00,,23.4,23.7,23.1,61.1,63.9,58.4,0.0,0.0,0.4,1.0,  194.6,0.0,15.5,1.1
2020-08-27 02:00:00,,22.7,23.3,22.1,65.5,67.8,63.2,0.0,0.0,0.3,1.0,  188.9,0.0,15.9,1.0
2020-08-27 03:00:00,,22.0,22.3,21.7,68.6,70.5,66.5,0.0,0.0,0.2,1.1,  197.5,0.0,16.0,0.8
2020-08-27 04:00:00,,21.6,22.0,20.8,68.4,70.2,67.1,0.0,0.0,0.2,0.9,  191.8,0.0,15.6,0.8
2020-08-27 05:00:00,,21.1,21.7,20.6,70.3,71.4,68.8,10.2,40.9,0.4,1.1,  184.7,0.0,15.5,0.7
2020-08-27 06:00:00,,23.6,25.3,21.6,63.6,69.1,59.6,131.0,213.0,0.3,1.2,  355.5,0.0,16.3,1.1
2020-08-27 07:00:00,,26.6,27.9,25.0,53.7,60.8,49.3,324.9,432.2,0.3,1.0,  350.8,0.0,16.5,1.6
2020-08-27 08:00:00,,29.5,31.3,27.7,44.4,50.1,38.0,542.3,636.3,0.4,1.5,   72.3,0.0,16.1,2.3
2020-08-27 09:00:00,,32.0,33.5,30.8,35.7,39.1,32.2,701.9,767.4,0.8,2.7,   54.6,0.0,14.9,3.1
2020-08-27 10:00:00,,35.0,37.0,32.7,27.6,33.4,18.8,816.2,860.0,0.9,2.6,   30.7,0.0,13.4,4.1
2020-08-27 11:00:00,,37.3,37.9,36.4,19.8,22.9,17.3,877.7,887.0,1.3,3.8,  156.3,0.0,10.4,5.1
2020-08-27 12:00:00,,37.5,38.2,37.0,23.4,24.5,21.5,874.8,887.0,1.6,5.5,  158.4,0.0,13.1,4.9
2020-08-27 13:00:00,,37.9,38.8,37.3,19.9,22.8,15.4,829.3,862.0,2.0,5.7,  166.8,0.0,10.9,5.3
2020-08-27 14:00:00,,37.7,38.4,37.1,16.8,21.1,14.8,715.1,788.5,2.4,6.2,  177.9,0.0,8.3,5.4
2020-08-27 15:00:00,,36.8,37.5,36.3,19.0,21.8,15.6,558.1,651.0,2.5,6.0,  173.2,0.0,9.4,5.0
2020-08-27 16:00:00,,35.8,36.6,34.9,16.6,17.7,15.0,360.6,464.1,2.7,6.9,  184.1,0.0,6.5,4.9
2020-08-27 17:00:00,,34.1,35.0,33.2,18.3,20.0,16.1,157.2,255.7,2.6,7.2,  181.8,0.0,6.6,4.4
2020-08-27 18:00:00,,32.4,33.4,31.5,20.7,23.7,18.9,18.0,66.6,1.8,6.0,  200.3,0.0,7.0,3.9
2020-08-27 19:00:00,,31.0,31.5,30.5,25.5,27.0,23.4,0.0,0.0,1.3,3.9,  192.2,0.0,8.9,3.3
2020-08-27 20:00:00,,30.0,30.9,28.7,24.1,26.2,22.1,0.0,0.0,0.8,3.0,   65.3,0.0,7.3,3.2
2020-08-27 21:00:00,,29.0,30.2,27.9,23.2,25.7,20.7,0.0,0.0,0.4,1.9,  139.0,0.0,5.9,3.1
2020-08-27 22:00:00,,26.6,28.1,25.6,31.4,39.1,24.2,0.0,0.0,0.2,1.1,  192.1,0.0,8.2,2.4
2020-08-27 23:00:00,,25.5,26.0,25.1,37.9,43.5,34.1,0.0,0.0,0.4,1.1,  197.4,0.0,10.1,2.0
2020-08-28 00:00:00,,24.4,25.4,23.5,49.6,54.6,42.8,0.0,0.0,0.2,0.8,  184.1,0.0,13.2,1.5
2020-08-28 01:00:00,,23.5,23.9,23.0,50.2,53.5,47.9,0.0,0.0,0.4,1.1,  184.6,0.0,12.5,1.4
2020-08-28 02:00:00,,22.6,23.2,21.9,53.6,56.9,51.1,0.0,0.0,0.3,1.0,  191.6,0.0,12.8,1.3
2020-08-28 03:00:00,,21.6,22.2,21.2,57.1,60.4,50.0,0.0,0.0,0.3,1.7,  168.5,0.0,12.8,1.1
2020-08-28 04:00:00,,21.4,22.1,20.9,54.7,57.4,50.1,0.0,0.0,0.3,0.9,  199.8,0.0,11.9,1.2
2020-08-28 05:00:00,,20.9,21.3,20.7,58.9,61.6,56.5,6.3,28.0,0.2,0.8,  188.5,0.0,12.6,1.0
2020-08-28 06:00:00,,23.0,24.4,21.1,58.8,63.7,54.8,119.5,215.1,0.4,1.7,  198.8,0.0,14.5,1.2
2020-08-28 07:00:00,,25.8,27.5,24.3,59.9,63.9,51.5,323.3,428.0,0.6,1.8,  265.2,0.0,17.4,1.3
2020-08-28 08:00:00,,28.7,30.1,27.4,49.1,52.5,45.7,518.5,604.1,0.6,1.9,  321.7,0.0,17.0,2.0
2020-08-28 09:00:00,,30.7,32.3,29.4,43.9,47.6,39.1,667.5,741.6,0.7,2.1,   33.5,0.0,17.0,2.5
2020-08-28 10:00:00,,32.7,33.9,31.6,37.7,40.5,34.6,791.4,834.0,0.9,2.4,   16.3,0.0,16.4,3.1
2020-08-28 11:00:00,,34.5,35.5,33.3,33.1,36.5,30.8,853.5,868.0,1.0,2.7,   37.0,0.0,15.9,3.7
2020-08-28 12:00:00,,36.2,37.4,35.1,29.5,31.5,27.0,857.7,868.0,1.3,3.3,   30.2,0.0,15.6,4.2
2020-08-28 13:00:00,,37.4,38.6,36.4,27.6,29.3,25.3,789.9,846.0,1.3,4.0,   62.6,0.0,15.6,4.7
2020-08-28 14:00:00,,36.8,37.3,36.4,28.3,30.7,25.4,685.9,741.1,1.7,5.1,  179.4,0.0,15.5,4.4
2020-08-28 15:00:00,,36.2,36.6,35.5,26.3,28.8,23.0,533.6,612.3,2.0,5.3,  177.4,0.0,13.8,4.4
2020-08-28 16:00:00,,35.1,35.9,33.7,27.2,31.7,23.8,284.2,440.4,1.9,5.8,  172.9,0.0,13.3,4.1
